ensembl_id,omim_id
ENSG00000233246.1,
ENSG00000242067.1,
ENSG00000251163.1,
ENSG00000146918.20,608532
ENSG00000272884.1,
ENSG00000263709.1,
ENSG00000214917.3,
ENSG00000287427.1,
ENSG00000235872.2,
ENSG00000133475.17,
ENSG00000140025.16,
ENSG00000258531.2,
ENSG00000259006.1,
ENSG00000242156.1,
ENSG00000279965.1,
ENSG00000009830.13,607439
ENSG00000213697.3,
ENSG00000213264.3,
ENSG00000236885.2,
ENSG00000233922.3,
ENSG00000106948.17,605729
ENSG00000250696.5,
ENSG00000178177.16,611799
ENSG00000259057.1,
ENSG00000168778.13,613846
ENSG00000258018.2,
ENSG00000202111.1,612696
ENSG00000129749.3,606372
ENSG00000169908.12,191155
ENSG00000235984.5,
ENSG00000236682.2,
ENSG00000107593.17,604532
ENSG00000255002.2,
ENSG00000248441.7,
ENSG00000146425.11,601554
ENSG00000288632.1,
ENSG00000138035.15,610316
ENSG00000138166.6,603069
ENSG00000266846.2,
ENSG00000161057.13,154365
ENSG00000232885.2,
ENSG00000183617.5,611858
ENSG00000258479.6,
ENSG00000092201.10,605012
ENSG00000168671.10,616384
ENSG00000288685.1,
ENSG00000224985.1,
ENSG00000235059.5,
ENSG00000196772.5,
ENSG00000168135.4,600504
ENSG00000249085.1,
ENSG00000254064.1,
ENSG00000168216.13,612625
ENSG00000263212.2,
ENSG00000166359.11,
ENSG00000235026.6,
ENSG00000233406.5,
ENSG00000260570.1,
ENSG00000268902.3,301096
ENSG00000231619.1,
ENSG00000286787.1,
ENSG00000166086.13,606871
ENSG00000136802.12,608360
ENSG00000120318.16,606647
ENSG00000227741.1,
ENSG00000225017.1,
ENSG00000234161.1,
ENSG00000184617.10,
ENSG00000228005.1,
ENSG00000222042.2,
ENSG00000279640.1,
ENSG00000204706.14,
ENSG00000197790.1,
ENSG00000049247.14,604097
ENSG00000115239.24,605760
ENSG00000165660.8,611144
ENSG00000236105.1,
ENSG00000184608.9,
ENSG00000255763.1,
ENSG00000151247.13,133440
ENSG00000233791.5,
ENSG00000287934.1,
ENSG00000233558.1,
ENSG00000229518.1,
ENSG00000043514.17,617840
ENSG00000125861.16,618679
ENSG00000143252.16,602413
ENSG00000168395.16,608525
ENSG00000261654.1,
ENSG00000261129.1,
ENSG00000286699.1,
ENSG00000237749.4,
ENSG00000124587.14,601498
ENSG00000118939.18,603090
ENSG00000144827.9,618756
ENSG00000197885.11,604496
ENSG00000249362.2,
ENSG00000133318.14,604249
ENSG00000264422.1,
ENSG00000153165.19,612706
ENSG00000264666.1,
ENSG00000159248.5,607058
ENSG00000226625.1,
ENSG00000260416.1,
ENSG00000237527.1,
ENSG00000162624.15,604425
ENSG00000242265.6,609810
ENSG00000104805.16,601323
ENSG00000204361.10,
ENSG00000221930.6,
ENSG00000163444.12,
ENSG00000251537.4,
ENSG00000258100.3,
ENSG00000170509.12,612127
ENSG00000162396.6,612036
ENSG00000229870.1,
ENSG00000230379.5,
ENSG00000265664.1,
ENSG00000260229.1,
ENSG00000122043.11,
ENSG00000100410.8,617846
ENSG00000100342.21,603743
ENSG00000228527.1,
ENSG00000160345.13,614502
ENSG00000124557.14,601610
ENSG00000218416.4,
ENSG00000214511.3,620803
ENSG00000256574.8,
ENSG00000273149.1,
ENSG00000197635.11,102720
ENSG00000163694.15,619104
ENSG00000187122.17,603742
ENSG00000224568.2,
ENSG00000233480.2,
ENSG00000006788.14,603487
ENSG00000171453.20,610060
ENSG00000053702.15,
ENSG00000244642.3,
ENSG00000260706.5,
ENSG00000008324.12,606473
ENSG00000287643.1,
ENSG00000155714.14,
ENSG00000163121.10,617206
ENSG00000241666.2,
ENSG00000204624.8,611251
ENSG00000205765.9,620266
ENSG00000185651.15,603721
ENSG00000265126.1,
ENSG00000273137.1,
ENSG00000235629.1,
ENSG00000286536.1,
ENSG00000256925.3,
ENSG00000259009.4,620360
ENSG00000167536.14,616157
ENSG00000242162.1,
ENSG00000140995.17,
ENSG00000241890.1,
ENSG00000105976.16,164860
ENSG00000136152.15,606975
ENSG00000188725.8,
ENSG00000215021.10,610704
ENSG00000254298.1,
ENSG00000263494.1,
ENSG00000264029.1,
ENSG00000157021.9,
ENSG00000073734.10,603201
ENSG00000147869.5,603777
ENSG00000196975.16,106491
ENSG00000264488.1,
ENSG00000160818.17,
ENSG00000253507.5,
ENSG00000168779.20,602504
ENSG00000183111.12,620664
ENSG00000161395.14,611801
ENSG00000223729.1,
ENSG00000143727.16,171500
ENSG00000196302.5,
ENSG00000214881.4,
ENSG00000255500.2,
ENSG00000258498.8,608523
ENSG00000181790.11,602682
ENSG00000249483.1,
ENSG00000278948.1,
ENSG00000257746.2,
ENSG00000260969.2,
ENSG00000270412.1,
ENSG00000260205.1,
ENSG00000205100.2,
ENSG00000243402.1,
ENSG00000157240.4,603408
ENSG00000129925.11,619342
ENSG00000225018.1,
ENSG00000225191.1,
ENSG00000008513.16,607187
ENSG00000064666.15,602373
ENSG00000188029.8,
ENSG00000259989.1,
ENSG00000226971.1,
ENSG00000002745.13,606267
ENSG00000160948.14,611952
ENSG00000257510.2,
ENSG00000068079.8,600735
ENSG00000234785.1,
ENSG00000134152.11,616235
ENSG00000083168.11,601408
ENSG00000239920.2,
ENSG00000176988.9,
ENSG00000183258.12,608170
ENSG00000184148.4,616363
ENSG00000232197.3,
ENSG00000255390.1,
ENSG00000286862.1,
ENSG00000234160.1,
ENSG00000236529.2,
ENSG00000143473.13,603305
ENSG00000108219.15,
ENSG00000235156.5,
ENSG00000231254.2,
ENSG00000164175.15,606202
ENSG00000230687.1,
ENSG00000258119.1,
ENSG00000169398.19,600758
ENSG00000249487.7,
ENSG00000175664.10,
ENSG00000213226.4,
ENSG00000149735.7,609651
ENSG00000162552.15,603490
ENSG00000214309.5,620906
ENSG00000231082.1,
ENSG00000072315.4,300334
ENSG00000203852.3,
ENSG00000206731.1,
ENSG00000158014.15,609617
ENSG00000156504.17,
ENSG00000230490.3,
ENSG00000165914.15,620060
ENSG00000006016.12,604237
ENSG00000116128.12,602597
ENSG00000035681.9,603043
ENSG00000255346.10,
ENSG00000113302.5,161561
ENSG00000110446.12,610408
ENSG00000249244.1,
ENSG00000231908.1,
ENSG00000176402.6,611925
ENSG00000188242.4,
ENSG00000135763.10,619372
ENSG00000272707.1,
ENSG00000285849.1,
ENSG00000184788.14,301129
ENSG00000204262.14,120190
ENSG00000270871.1,
ENSG00000279062.1,
ENSG00000249906.1,
ENSG00000250590.6,
ENSG00000145287.11,607515
ENSG00000288642.1,
ENSG00000235092.6,
ENSG00000253664.1,
ENSG00000180044.6,
ENSG00000243953.1,
ENSG00000258769.1,
ENSG00000064886.14,601526
ENSG00000260478.2,
ENSG00000171791.14,151430
ENSG00000268564.1,
ENSG00000228072.1,
ENSG00000130304.17,600691
ENSG00000280303.2,
ENSG00000091651.9,607213
ENSG00000085365.18,606911
ENSG00000107854.6,607128
ENSG00000229404.6,
ENSG00000225739.1,
ENSG00000287621.1,
ENSG00000107960.11,613128
ENSG00000158473.8,188410
ENSG00000150281.7,600435
ENSG00000122566.22,600124
ENSG00000078401.7,131240
ENSG00000250208.6,
ENSG00000177096.9,614240
ENSG00000176884.16,138249
ENSG00000060339.14,612569
ENSG00000075651.16,602382
ENSG00000170298.16,
ENSG00000256862.3,
ENSG00000255114.1,
ENSG00000235437.8,
ENSG00000284237.1,
ENSG00000211782.2,
ENSG00000235200.3,
ENSG00000151348.16,608210
ENSG00000224837.1,
ENSG00000111846.19,600429
ENSG00000131019.11,605699
ENSG00000215498.9,
ENSG00000234593.3,
ENSG00000158019.21,610497
ENSG00000124449.7,620634
ENSG00000259591.2,
ENSG00000254254.6,
ENSG00000251365.4,
ENSG00000275017.1,
ENSG00000263620.1,
ENSG00000261093.1,
ENSG00000215474.8,617138
ENSG00000284633.1,
ENSG00000269892.1,
ENSG00000285819.1,
ENSG00000104055.16,603805
ENSG00000143297.19,605877
ENSG00000172023.8,167771
ENSG00000206562.12,618903
ENSG00000272342.1,
ENSG00000287726.1,
ENSG00000166189.8,607522
ENSG00000264769.1,
ENSG00000240602.7,
ENSG00000163704.12,619993
ENSG00000275791.1,
ENSG00000272668.2,
ENSG00000206832.1,
ENSG00000185986.12,
ENSG00000106976.21,602377
ENSG00000185352.9,609401
ENSG00000259538.1,
ENSG00000260051.1,
ENSG00000277701.5,
ENSG00000286972.1,
ENSG00000249429.1,
ENSG00000178691.11,606245
ENSG00000197421.10,
ENSG00000196472.4,
ENSG00000215472.10,
ENSG00000236799.1,
ENSG00000205791.3,
ENSG00000251259.1,
ENSG00000122376.12,618029
ENSG00000240787.1,
ENSG00000178338.11,
ENSG00000269802.1,
ENSG00000188293.6,610544
ENSG00000278999.1,
ENSG00000171189.17,138245
ENSG00000165181.17,618038
ENSG00000287697.1,
ENSG00000127530.4,
ENSG00000140280.14,
ENSG00000226868.1,
ENSG00000168004.10,611474
ENSG00000287418.1,
ENSG00000268093.1,
ENSG00000186234.7,
ENSG00000106153.13,616244
ENSG00000256473.1,
ENSG00000248789.5,
ENSG00000261334.1,
ENSG00000196531.14,601234
ENSG00000224920.1,
ENSG00000272109.2,
ENSG00000256350.1,
ENSG00000223703.1,
ENSG00000131778.19,613039
ENSG00000177875.5,
ENSG00000230472.5,
ENSG00000284665.1,
ENSG00000165417.12,600520
ENSG00000228236.2,
ENSG00000228587.1,
ENSG00000167034.10,602041
ENSG00000120137.7,606161
ENSG00000234542.1,
ENSG00000258334.1,
ENSG00000286123.1,
ENSG00000148841.17,620205
ENSG00000286456.1,
ENSG00000214428.3,
ENSG00000075673.12,182360
ENSG00000078114.19,605491
ENSG00000270708.1,
ENSG00000100319.13,619741
ENSG00000256100.1,
ENSG00000258573.6,
ENSG00000076067.13,602387
ENSG00000273269.3,
ENSG00000197563.11,606097
ENSG00000197181.12,610312
ENSG00000160633.13,602895
ENSG00000251584.2,
ENSG00000073598.6,
ENSG00000251018.2,
ENSG00000164924.18,601288
ENSG00000132507.18,600187
ENSG00000205358.4,156354
ENSG00000271585.1,
ENSG00000204446.4,
ENSG00000242951.1,
ENSG00000116353.16,608205
ENSG00000138670.18,614532
ENSG00000258830.1,
ENSG00000234145.1,
ENSG00000105355.9,602702
ENSG00000181619.11,607970
ENSG00000112494.10,607995
ENSG00000145911.6,619140
ENSG00000213619.11,603846
ENSG00000254471.1,
ENSG00000099381.19,611052
ENSG00000184068.2,
ENSG00000157322.17,616571
ENSG00000243328.1,
ENSG00000104974.12,604810
ENSG00000051180.17,179617
ENSG00000108848.16,609434
ENSG00000163297.18,608041
ENSG00000258875.6,
ENSG00000229519.2,
ENSG00000161021.13,605424
ENSG00000261611.6,
ENSG00000277067.4,
ENSG00000286492.1,
ENSG00000231615.2,
ENSG00000254898.1,
ENSG00000239791.2,
ENSG00000130783.14,613481
ENSG00000181291.8,616178
ENSG00000242866.10,606440
ENSG00000249995.1,
ENSG00000214199.3,
ENSG00000284500.3,
ENSG00000204344.15,604977
ENSG00000132825.7,603326
ENSG00000238221.1,
ENSG00000242247.11,612439
ENSG00000126709.16,147572
ENSG00000163221.9,603112
ENSG00000183688.4,615928
ENSG00000279344.1,
ENSG00000228078.1,
ENSG00000258117.2,
ENSG00000227124.11,618405
ENSG00000166246.14,
ENSG00000170468.8,611919
ENSG00000215035.2,
ENSG00000264004.1,
ENSG00000254744.3,
ENSG00000239713.9,607113
ENSG00000267420.1,
ENSG00000106341.11,604088
ENSG00000229771.2,
ENSG00000198792.13,
ENSG00000259013.2,
ENSG00000110841.14,603141
ENSG00000124209.4,612966
ENSG00000235328.1,
ENSG00000189129.14,612857
ENSG00000107140.16,601782
ENSG00000027644.5,147671
ENSG00000230157.1,
ENSG00000236951.5,
ENSG00000198246.9,612373
ENSG00000168067.12,603166
ENSG00000188375.5,616134
ENSG00000215409.4,
ENSG00000237388.3,
ENSG00000283063.1,
ENSG00000287260.1,
ENSG00000073849.16,109675
ENSG00000235945.1,
ENSG00000149428.19,601746
ENSG00000274562.1,
ENSG00000185074.7,
ENSG00000228843.2,
ENSG00000261670.1,
ENSG00000271426.1,
ENSG00000138279.16,186360
ENSG00000255219.1,
ENSG00000226792.7,
ENSG00000143631.11,135940
ENSG00000178726.7,188040
ENSG00000269980.1,
ENSG00000278205.1,
ENSG00000288079.1,
ENSG00000267402.1,
ENSG00000133246.12,606466
ENSG00000269575.1,
ENSG00000272599.2,
ENSG00000090487.11,608181
ENSG00000141338.14,612505
ENSG00000166579.16,607538
ENSG00000185176.13,
ENSG00000173467.9,609482
ENSG00000152082.15,613450
ENSG00000232233.1,
ENSG00000226930.1,
ENSG00000139304.16,603317
ENSG00000221990.5,
ENSG00000259868.3,
ENSG00000172350.10,607784
ENSG00000272293.1,
ENSG00000233874.2,
ENSG00000178602.8,607877
ENSG00000248550.4,
ENSG00000256115.6,
ENSG00000242479.1,
ENSG00000223865.11,142858
ENSG00000172264.18,611567
ENSG00000172346.15,617689
ENSG00000131379.10,619992
ENSG00000228794.10,
ENSG00000261351.2,
ENSG00000135248.15,619905
ENSG00000221932.6,611641
ENSG00000273512.1,
ENSG00000186812.13,609601
ENSG00000228481.1,
ENSG00000286712.1,
ENSG00000198331.11,610693
ENSG00000148702.15,603924
ENSG00000287302.1,
ENSG00000231412.2,
ENSG00000268510.1,
ENSG00000164941.14,611351
ENSG00000230173.1,
ENSG00000102119.12,300384
ENSG00000226877.9,
ENSG00000288053.1,
ENSG00000285836.1,
ENSG00000267497.1,
ENSG00000180739.14,605146
ENSG00000214367.9,613430
ENSG00000225148.1,
ENSG00000154639.19,602621
ENSG00000270503.1,
ENSG00000276148.1,
ENSG00000177697.19,602243
ENSG00000149136.9,604328
ENSG00000180229.12,
ENSG00000196611.6,120353
ENSG00000287306.1,
ENSG00000073060.17,601040
ENSG00000249318.1,
ENSG00000211957.2,
ENSG00000237619.2,
ENSG00000253906.1,
ENSG00000182916.8,300771
ENSG00000232389.1,
ENSG00000234680.1,
ENSG00000198863.7,619250
ENSG00000259720.2,
ENSG00000288649.2,
ENSG00000257046.5,
ENSG00000164344.16,229000
ENSG00000269800.1,
ENSG00000174720.16,612026
ENSG00000227214.2,
ENSG00000163249.13,620559
ENSG00000279942.1,
ENSG00000159674.12,605918
ENSG00000276527.1,
ENSG00000170667.15,
ENSG00000224215.1,
ENSG00000240759.1,
ENSG00000233707.3,
ENSG00000150753.12,610150
ENSG00000188460.4,
ENSG00000165490.13,618045
ENSG00000226781.1,
ENSG00000238224.1,
ENSG00000203739.4,
ENSG00000286771.1,
ENSG00000232347.1,
ENSG00000286223.1,
ENSG00000225919.1,
ENSG00000162482.5,608477
ENSG00000038210.14,612101
ENSG00000280254.1,
ENSG00000180448.11,601155
ENSG00000154162.15,600562
ENSG00000188175.10,614133
ENSG00000184060.11,608635
ENSG00000280250.1,
ENSG00000006576.16,616785
ENSG00000136295.15,608919
ENSG00000091986.16,608298
ENSG00000221916.4,
ENSG00000220446.2,
ENSG00000231898.9,
ENSG00000176896.8,301084
ENSG00000198121.14,602282
ENSG00000261296.1,
ENSG00000241059.2,
ENSG00000011260.14,612816
ENSG00000211665.3,
ENSG00000286714.1,
ENSG00000260075.1,
ENSG00000100316.16,604163
ENSG00000276101.1,
ENSG00000267764.1,
ENSG00000148396.18,612854
ENSG00000179603.18,601116
ENSG00000253460.2,
ENSG00000259319.1,
ENSG00000213904.9,
ENSG00000249846.7,
ENSG00000234754.2,
ENSG00000267040.6,
ENSG00000276775.1,
ENSG00000287518.1,
ENSG00000160654.11,186740
ENSG00000285996.1,
ENSG00000099617.4,602756
ENSG00000133661.17,178635
ENSG00000211899.10,147020
ENSG00000179988.15,611310
ENSG00000279370.1,
ENSG00000226287.8,
ENSG00000261528.2,
ENSG00000143633.13,
ENSG00000066468.24,176943
ENSG00000237094.12,
ENSG00000258472.9,
ENSG00000238166.2,
ENSG00000285629.1,
ENSG00000130816.17,126375
ENSG00000231417.2,
ENSG00000270903.1,
ENSG00000225684.4,
ENSG00000181264.9,
ENSG00000258373.1,
ENSG00000144120.13,620752
ENSG00000272468.1,
ENSG00000224965.1,
ENSG00000284773.1,
ENSG00000286520.1,
ENSG00000143374.17,612805
ENSG00000170075.10,617630
ENSG00000143183.18,614123
ENSG00000244137.1,
ENSG00000205126.2,
ENSG00000215283.3,
ENSG00000224220.1,
ENSG00000267908.2,
ENSG00000133816.18,608881
ENSG00000178997.12,
ENSG00000226030.1,
ENSG00000240074.1,
ENSG00000002587.10,603244
ENSG00000101842.14,300620
ENSG00000199377.1,620363
ENSG00000249715.13,620883
ENSG00000261789.1,
ENSG00000261587.2,
ENSG00000125879.5,606067
ENSG00000175505.11,607672
ENSG00000100330.16,603558
ENSG00000125850.11,616441
ENSG00000182771.19,610659
ENSG00000243265.1,
ENSG00000269904.2,
ENSG00000126583.12,176980
ENSG00000273523.1,
ENSG00000286901.1,
ENSG00000124334.17,300007
ENSG00000286089.1,
ENSG00000196188.12,116890
ENSG00000225416.1,
ENSG00000259834.1,
ENSG00000287110.1,
ENSG00000286741.1,
ENSG00000235837.1,
ENSG00000287160.1,
ENSG00000179406.8,
ENSG00000126602.11,606219
ENSG00000153446.16,
ENSG00000274827.4,
ENSG00000262855.1,
ENSG00000120616.16,610999
ENSG00000271793.2,
ENSG00000254532.2,
ENSG00000254856.1,
ENSG00000168517.11,615695
ENSG00000260109.1,
ENSG00000235280.2,
ENSG00000236616.3,
ENSG00000254422.1,
ENSG00000146090.16,
ENSG00000167595.15,
ENSG00000189366.10,
ENSG00000286182.1,
ENSG00000115363.14,618990
ENSG00000162433.15,103030
ENSG00000287907.1,
ENSG00000267098.2,
ENSG00000260418.1,
ENSG00000204179.11,610630
ENSG00000228643.1,
ENSG00000171044.11,
ENSG00000232730.1,
ENSG00000277617.1,
ENSG00000260806.1,
ENSG00000104324.16,618754
ENSG00000105518.14,613771
ENSG00000177992.10,
ENSG00000033178.13,611361
ENSG00000279182.1,
ENSG00000149654.11,609920
ENSG00000211672.2,
ENSG00000157168.20,142445
ENSG00000163430.12,605547
ENSG00000122223.13,605554
ENSG00000206072.13,615682
ENSG00000237984.3,
ENSG00000227877.7,616246
ENSG00000269794.1,
ENSG00000278456.1,
ENSG00000024862.18,615353
ENSG00000224418.1,
ENSG00000159228.13,114830
ENSG00000133101.10,604036
ENSG00000256813.1,
ENSG00000189332.5,
ENSG00000104177.18,619395
ENSG00000171658.8,
ENSG00000237541.4,613503
ENSG00000226956.1,
ENSG00000184545.11,602038
ENSG00000250726.1,
ENSG00000134962.7,611135
ENSG00000237178.2,
ENSG00000285644.1,
ENSG00000146151.14,619050
ENSG00000226097.6,
ENSG00000072694.21,604590
ENSG00000124575.7,142210
ENSG00000102302.8,300546
ENSG00000112379.9,617411
ENSG00000136052.10,610802
ENSG00000179922.6,
ENSG00000169218.14,609595
ENSG00000271360.1,
ENSG00000171450.6,603764
ENSG00000286616.1,
ENSG00000249271.2,
ENSG00000140416.23,191010
ENSG00000165533.19,608132
ENSG00000229689.3,
ENSG00000288091.1,
ENSG00000162695.12,611149
ENSG00000196228.5,617151
ENSG00000241764.4,
ENSG00000189316.3,
ENSG00000228857.2,
ENSG00000175756.13,609183
ENSG00000235652.9,
ENSG00000223989.1,
ENSG00000203356.2,
ENSG00000162747.12,610665
ENSG00000198358.4,
ENSG00000099246.18,602207
ENSG00000251445.1,
ENSG00000232729.8,
ENSG00000177201.3,
ENSG00000286684.1,
ENSG00000234139.4,
ENSG00000263740.2,
ENSG00000178732.5,173511
ENSG00000231092.1,
ENSG00000252348.1,
ENSG00000284874.1,
ENSG00000187105.9,
ENSG00000211865.1,
ENSG00000286277.1,
ENSG00000169169.15,608846
ENSG00000228793.2,
ENSG00000186350.12,180245
ENSG00000215878.3,
ENSG00000229919.3,
ENSG00000231039.2,
ENSG00000106351.13,604019
ENSG00000228427.3,
ENSG00000105402.8,603215
ENSG00000286220.1,
ENSG00000286760.1,
ENSG00000237251.2,
ENSG00000233131.1,
ENSG00000266696.1,
ENSG00000262294.1,
ENSG00000203496.9,
ENSG00000133243.10,608531
ENSG00000072422.17,607351
ENSG00000136824.19,605576
ENSG00000168938.6,123842
ENSG00000131652.14,615403
ENSG00000250412.1,
ENSG00000169224.13,
ENSG00000188340.3,
ENSG00000288023.1,
ENSG00000237137.1,
ENSG00000225173.1,
ENSG00000181126.13,
ENSG00000223486.1,
ENSG00000174851.16,611484
ENSG00000234484.1,
ENSG00000251473.2,
ENSG00000145781.9,616704
ENSG00000232581.1,
ENSG00000227150.1,
ENSG00000104529.18,130592
ENSG00000129103.19,607940
ENSG00000187775.17,610063
ENSG00000198774.5,610383
ENSG00000260448.6,
ENSG00000288658.1,
ENSG00000197050.11,617216
ENSG00000162896.6,173880
ENSG00000173210.20,611305
ENSG00000119718.11,606454
ENSG00000286888.1,
ENSG00000241884.2,
ENSG00000186814.14,
ENSG00000184677.18,612106
ENSG00000196924.19,300017
ENSG00000286886.1,
ENSG00000227555.1,
ENSG00000249618.6,
ENSG00000286404.1,
ENSG00000197417.9,605060
ENSG00000276566.1,
ENSG00000067082.15,602053
ENSG00000226336.2,
ENSG00000239742.3,
ENSG00000113712.19,600505
ENSG00000287803.1,
ENSG00000113384.14,612207
ENSG00000165323.16,612483
ENSG00000170906.16,603832
ENSG00000258588.3,
ENSG00000129675.16,300267
ENSG00000184292.7,137290
ENSG00000198261.3,
ENSG00000189320.9,
ENSG00000186205.13,614126
ENSG00000237882.1,
ENSG00000283945.1,
ENSG00000162779.22,
ENSG00000188162.12,604487
ENSG00000173366.11,
ENSG00000255292.9,
ENSG00000106819.13,608135
ENSG00000160229.13,
ENSG00000261303.6,
ENSG00000232829.3,
ENSG00000237522.1,
ENSG00000124196.6,
ENSG00000279033.1,
ENSG00000198040.11,618554
ENSG00000157060.16,619514
ENSG00000185792.10,609663
ENSG00000111674.9,131360
ENSG00000271880.1,
ENSG00000187792.5,194544
ENSG00000240296.1,
ENSG00000132002.9,604572
ENSG00000156860.16,608601
ENSG00000172538.7,
ENSG00000159788.19,602512
ENSG00000223720.2,
ENSG00000179899.8,
ENSG00000285871.1,
ENSG00000086991.13,605261
ENSG00000229337.2,
ENSG00000226825.2,
ENSG00000286974.1,
ENSG00000143196.5,125597
ENSG00000260892.1,
ENSG00000215424.10,
ENSG00000182481.10,600685
ENSG00000165682.14,606783
ENSG00000118620.13,
ENSG00000270011.8,
ENSG00000153707.18,601598
ENSG00000135916.16,609554
ENSG00000215559.8,
ENSG00000229654.1,
ENSG00000286763.1,
ENSG00000226887.8,
ENSG00000281955.1,
ENSG00000214046.9,
ENSG00000239486.1,
ENSG00000288035.1,
ENSG00000224730.1,
ENSG00000236617.2,
ENSG00000141750.7,
ENSG00000162383.13,604471
ENSG00000246922.9,
ENSG00000184515.11,300693
ENSG00000256374.2,
ENSG00000233405.2,
ENSG00000250659.2,
ENSG00000268230.5,
ENSG00000184033.14,300156
ENSG00000248757.2,
ENSG00000170242.19,614460
ENSG00000101292.8,607123
ENSG00000234199.3,
ENSG00000276631.1,
ENSG00000235091.2,
ENSG00000235007.3,
ENSG00000279141.4,
ENSG00000129354.12,607309
ENSG00000130032.17,300685
ENSG00000276294.1,
ENSG00000249658.1,
ENSG00000236408.1,
ENSG00000258584.2,
ENSG00000269481.1,
ENSG00000207200.1,
ENSG00000171621.14,611657
ENSG00000214694.12,
ENSG00000155744.10,
ENSG00000078747.16,606409
ENSG00000183196.10,605294
ENSG00000105671.12,
ENSG00000282143.1,
ENSG00000187855.6,609155
ENSG00000259434.2,
ENSG00000275139.1,
ENSG00000170458.14,158120
ENSG00000174165.8,
ENSG00000237990.3,
ENSG00000255910.2,
ENSG00000269226.7,
ENSG00000152463.15,
ENSG00000237252.1,
ENSG00000132881.12,620487
ENSG00000273219.1,
ENSG00000006747.15,613416
ENSG00000188056.12,614664
ENSG00000226816.3,
ENSG00000237770.2,
ENSG00000154188.10,601667
ENSG00000237971.1,
ENSG00000253790.1,
ENSG00000100372.15,606795
ENSG00000248778.1,
ENSG00000272842.1,
ENSG00000231265.1,
ENSG00000171169.9,610673
ENSG00000125388.20,137026
ENSG00000184933.6,608495
ENSG00000218631.1,
ENSG00000228222.1,
ENSG00000260868.1,
ENSG00000224632.1,
ENSG00000237442.3,
ENSG00000100077.15,109636
ENSG00000162947.5,
ENSG00000266075.2,
ENSG00000064703.13,606168
ENSG00000231538.1,
ENSG00000137834.15,602931
ENSG00000260000.2,
ENSG00000236366.3,
ENSG00000277720.1,
ENSG00000130821.17,300036
ENSG00000204241.8,
ENSG00000164821.5,601157
ENSG00000239453.1,
ENSG00000106261.17,601260
ENSG00000287142.1,
ENSG00000260911.2,
ENSG00000265306.1,
ENSG00000113430.10,606199
ENSG00000173531.15,142408
ENSG00000204304.12,176311
ENSG00000173567.15,620873
ENSG00000258703.1,
ENSG00000287580.1,
ENSG00000239474.7,607701
ENSG00000250361.9,617923
ENSG00000279019.1,
ENSG00000283457.2,
ENSG00000187605.16,613555
ENSG00000205025.8,
ENSG00000232403.1,
ENSG00000271625.1,
ENSG00000121274.14,605540
ENSG00000165609.13,609230
ENSG00000231073.1,
ENSG00000114391.13,604180
ENSG00000204791.10,
ENSG00000142794.19,612992
ENSG00000230942.1,
ENSG00000074219.14,601729
ENSG00000236609.4,
ENSG00000120533.13,619015
ENSG00000227660.1,
ENSG00000275464.5,
ENSG00000232504.5,
ENSG00000267127.7,
ENSG00000277009.1,
ENSG00000233503.1,
ENSG00000278964.1,
ENSG00000165272.16,600170
ENSG00000160221.18,601659
ENSG00000204450.8,
ENSG00000267909.3,
ENSG00000285538.1,
ENSG00000204637.4,
ENSG00000260673.1,
ENSG00000130303.14,600534
ENSG00000154553.16,605889
ENSG00000242241.3,
ENSG00000183117.19,608397
ENSG00000272815.1,
ENSG00000177879.17,601507
ENSG00000179363.7,301102
ENSG00000259385.1,
ENSG00000176919.13,120930
ENSG00000240785.2,
ENSG00000251273.4,
ENSG00000188493.15,620093
ENSG00000117472.10,613170
ENSG00000233862.7,
ENSG00000257658.1,
ENSG00000247679.3,
ENSG00000255491.3,
ENSG00000130684.14,
ENSG00000197265.9,189964
ENSG00000206144.5,
ENSG00000288695.1,
ENSG00000259138.1,
ENSG00000279069.1,
ENSG00000226332.2,
ENSG00000133627.18,
ENSG00000110497.15,611359
ENSG00000224806.2,
ENSG00000278156.2,
ENSG00000184564.11,609681
ENSG00000286183.1,
ENSG00000223842.1,
ENSG00000283583.1,
ENSG00000184368.16,301121
ENSG00000250564.2,
ENSG00000288076.1,
ENSG00000177868.12,617853
ENSG00000020129.16,608458
ENSG00000188959.10,
ENSG00000116771.6,617887
ENSG00000242512.9,
ENSG00000235264.1,
ENSG00000250896.1,
ENSG00000185015.8,611436
ENSG00000287100.1,
ENSG00000165629.20,108729
ENSG00000270820.6,
ENSG00000166787.3,
ENSG00000110318.15,614634
ENSG00000133048.13,601525
ENSG00000229918.1,
ENSG00000251656.1,
ENSG00000134809.9,602251
ENSG00000261761.5,
ENSG00000165643.11,610224
ENSG00000223676.1,
ENSG00000174460.4,300701
ENSG00000241684.6,
ENSG00000105486.14,126391
ENSG00000279991.1,
ENSG00000286872.1,
ENSG00000056586.16,615231
ENSG00000240542.4,
ENSG00000263952.5,
ENSG00000162734.13,603434
ENSG00000179921.15,610147
ENSG00000105369.10,112205
ENSG00000136108.15,611569
ENSG00000236054.1,
ENSG00000231764.10,
ENSG00000027001.10,602241
ENSG00000184709.7,613505
ENSG00000235623.2,
ENSG00000272247.1,
ENSG00000285572.2,
ENSG00000234215.3,
ENSG00000250869.2,
ENSG00000197849.7,
ENSG00000233542.2,
ENSG00000224440.1,
ENSG00000267283.1,
ENSG00000254539.1,
ENSG00000286257.2,
ENSG00000237746.1,
